"date" "year" "mon" "day" "TX" "TN" "TG"
"14424" 1991-06-28 1991 6 28 16 5 10.5
"14425" 1991-06-29 1991 6 29 16 3 9.5
"14426" 1991-06-30 1991 6 30 12 2 7
"14427" 1991-07-01 1991 7 1 14 2 8
"14428" 1991-07-02 1991 7 2 15 3 9
"14429" 1991-07-03 1991 7 3 13 5 9
"14430" 1991-07-04 1991 7 4 15 5 10
"14431" 1991-07-05 1991 7 5 16 9 12.5
"14432" 1991-07-06 1991 7 6 18 10 14
"14433" 1991-07-07 1991 7 7 16 5 10.5
"14434" 1991-07-08 1991 7 8 10 4 7
"14435" 1991-07-09 1991 7 9 12 4 8
"14436" 1991-07-10 1991 7 10 10 5 7.5
"14437" 1991-07-11 1991 7 11 12 4 8
"14438" 1991-07-12 1991 7 12 12 5 8.5
"14439" 1991-07-13 1991 7 13 11 3 7
"14440" 1991-07-14 1991 7 14 14 5 9.5
"14441" 1991-07-15 1991 7 15 17 7 12
"14442" 1991-07-16 1991 7 16 16 8 12
"14443" 1991-07-17 1991 7 17 15 7 11
"14444" 1991-07-18 1991 7 18 13 6 9.5
"14445" 1991-07-19 1991 7 19 13 6 9.5
"14446" 1991-07-20 1991 7 20 14 5 9.5
"14447" 1991-07-21 1991 7 21 13 5 9
"14448" 1991-07-22 1991 7 22 9 3 6
"14449" 1991-07-23 1991 7 23 6 2 4
"14450" 1991-07-24 1991 7 24 8 0 4
"14451" 1991-07-25 1991 7 25 8 1 4.5
"14452" 1991-07-26 1991 7 26 7 1 4
"14453" 1991-07-27 1991 7 27 11 2 6.5
"14454" 1991-07-28 1991 7 28 14 6 10
"14455" 1991-07-29 1991 7 29 14 7 10.5
"14456" 1991-07-30 1991 7 30 14 7 10.5
"14457" 1991-07-31 1991 7 31 15 7 11
"14458" 1991-08-01 1991 8 1 11 5 8
"14459" 1991-08-02 1991 8 2 10 4 7
"14460" 1991-08-03 1991 8 3 5 2 3.5
"14461" 1991-08-04 1991 8 4 9 2 5.5
"14462" 1991-08-05 1991 8 5 11 3 7
"14463" 1991-08-06 1991 8 6 13 2 7.5
"14464" 1991-08-07 1991 8 7 9 2 5.5
"14465" 1991-08-08 1991 8 8 12 3 7.5
"14466" 1991-08-09 1991 8 9 13 3 8
"14467" 1991-08-10 1991 8 10 13 5 9
"14468" 1991-08-11 1991 8 11 13 6 9.5
"14469" 1991-08-12 1991 8 12 11 3 7
"14470" 1991-08-13 1991 8 13 11 4 7.5
"14471" 1991-08-14 1991 8 14 13 4 8.5
"14472" 1991-08-15 1991 8 15 11 2 6.5
"14473" 1991-08-16 1991 8 16 10 2 6
"14474" 1991-08-17 1991 8 17 11 4 7.5
"14475" 1991-08-18 1991 8 18 13 4 8.5
"14476" 1991-08-19 1991 8 19 8 3 5.5
"14477" 1991-08-20 1991 8 20 9 3 6
"14478" 1991-08-21 1991 8 21 13 5 9
"14479" 1991-08-22 1991 8 22 13 7 10
"14480" 1991-08-23 1991 8 23 15 6 10.5
"14481" 1991-08-24 1991 8 24 16 8 12
"14482" 1991-08-25 1991 8 25 15 8 11.5
"14483" 1991-08-26 1991 8 26 15 7 11
"14484" 1991-08-27 1991 8 27 15 6 10.5
"14485" 1991-08-28 1991 8 28 13 5 9
"14486" 1991-08-29 1991 8 29 13 5 9
"14487" 1991-08-30 1991 8 30 12 4 8
"14488" 1991-08-31 1991 8 31 11 3 7
"14489" 1991-09-01 1991 9 1 12 6 9
"14490" 1991-09-02 1991 9 2 13 5 9
"14491" 1991-09-03 1991 9 3 11 4 7.5
"14492" 1991-09-04 1991 9 4 12 3 7.5
"14493" 1991-09-05 1991 9 5 12 5 8.5
"14494" 1991-09-06 1991 9 6 10 3 6.5
"14495" 1991-09-07 1991 9 7 10 1 5.5
"14496" 1991-09-08 1991 9 8 4 -1 1.5
"14497" 1991-09-09 1991 9 9 8 -1 3.5
"14498" 1991-09-10 1991 9 10 7 1 4
"14499" 1991-09-11 1991 9 11 9 1 5
"14500" 1991-09-12 1991 9 12 6 -1 2.5
"14501" 1991-09-13 1991 9 13 1 -3 -1
"14502" 1991-09-14 1991 9 14 4 -7 -1.5
"14503" 1991-09-15 1991 9 15 -3 -9 -6
"14504" 1991-09-16 1991 9 16 4 -8 -2
"14505" 1991-09-17 1991 9 17 7 -3 2
"14506" 1991-09-18 1991 9 18 5 -3 1
"14507" 1991-09-19 1991 9 19 8 -1 3.5
"14508" 1991-09-20 1991 9 20 10 1 5.5
"14509" 1991-09-21 1991 9 21 9 0 4.5
"14510" 1991-09-22 1991 9 22 5 -2 1.5
"14511" 1991-09-23 1991 9 23 5 -3 1
"14512" 1991-09-24 1991 9 24 7 -5 1
"14513" 1991-09-25 1991 9 25 8 -2 3
"14514" 1991-09-26 1991 9 26 10 1 5.5
"14515" 1991-09-27 1991 9 27 11 1 6
"14516" 1991-09-28 1991 9 28 12 2 7
"14517" 1991-09-29 1991 9 29 8 1 4.5
"14518" 1991-09-30 1991 9 30 5 -1 2
"14519" 1991-10-01 1991 10 1 7 -2 2.5
"14520" 1991-10-02 1991 10 2 7 -2 2.5
"14521" 1991-10-03 1991 10 3 6 -3 1.5
"14522" 1991-10-04 1991 10 4 3 -11 -4
"14523" 1991-10-05 1991 10 5 1 -11 -5
"14524" 1991-10-06 1991 10 6 6 -4 1
"14525" 1991-10-07 1991 10 7 7 0 3.5
"14526" 1991-10-08 1991 10 8 8 1 4.5
"14527" 1991-10-09 1991 10 9 8 -1 3.5
"14528" 1991-10-10 1991 10 10 9 0 4.5
"14529" 1991-10-11 1991 10 11 12 2 7
"14530" 1991-10-12 1991 10 12 8 4 6
"14531" 1991-10-13 1991 10 13 5 -1 2
"14532" 1991-10-14 1991 10 14 3 -5 -1
"14533" 1991-10-15 1991 10 15 6 -3 1.5
"14534" 1991-10-16 1991 10 16 10 2 6
"14535" 1991-10-17 1991 10 17 8 1 4.5
"14536" 1991-10-18 1991 10 18 2 -3 -0.5
"14537" 1991-10-19 1991 10 19 2 -5 -1.5
"14538" 1991-10-20 1991 10 20 3 -8 -2.5
"14539" 1991-10-21 1991 10 21 2 -4 -1
"14540" 1991-10-22 1991 10 22 4 -4 0
"14541" 1991-10-23 1991 10 23 1 -4 -1.5
"14542" 1991-10-24 1991 10 24 -8 -11 -9.5
"14543" 1991-10-25 1991 10 25 -8 -13 -10.5
"14544" 1991-10-26 1991 10 26 0 -9 -4.5
"14545" 1991-10-27 1991 10 27 4 -7 -1.5
"14546" 1991-10-28 1991 10 28 -7 -23 -15
"14547" 1991-10-29 1991 10 29 -14.94399833 -23.04466403 -18.99433118
"14548" 1991-10-30 1991 10 30 -10.68121774 -23.69111643 -17.18616708
"14549" 1991-10-31 1991 10 31 -10.86875587 -16.78754024 -13.82814805
"14550" 1991-11-01 1991 11 1 -12.40418479 -18.8684395 -15.63631215
"14551" 1991-11-02 1991 11 2 -19 -28 -23.5
"14552" 1991-11-03 1991 11 3 -14 -27 -20.5
"14553" 1991-11-04 1991 11 4 -8 -18 -13
"14554" 1991-11-05 1991 11 5 -7 -11 -9
"14555" 1991-11-06 1991 11 6 -6 -11 -8.5
"14556" 1991-11-07 1991 11 7 -7 -13 -10
"14557" 1991-11-08 1991 11 8 -1 -8 -4.5
"14558" 1991-11-09 1991 11 9 -3 -6 -4.5
"14559" 1991-11-10 1991 11 10 -4 -10 -7
"14560" 1991-11-11 1991 11 11 -3 -11 -7
"14561" 1991-11-12 1991 11 12 -2 -7 -4.5
"14562" 1991-11-13 1991 11 13 -1 -7 -4
"14563" 1991-11-14 1991 11 14 -4 -14 -9
"14564" 1991-11-15 1991 11 15 -6 -15 -10.5
"14565" 1991-11-16 1991 11 16 -7 -10 -8.5
"14566" 1991-11-17 1991 11 17 -8 -14 -11
"14567" 1991-11-18 1991 11 18 -9 -16 -12.5
"14568" 1991-11-19 1991 11 19 -7 -19 -13
"14569" 1991-11-20 1991 11 20 -2 -10 -6
"14570" 1991-11-21 1991 11 21 -9 -22 -15.5
"14571" 1991-11-22 1991 11 22 -21 -25 -23
"14572" 1991-11-23 1991 11 23 -19 -25 -22
"14573" 1991-11-24 1991 11 24 -11 -19 -15
"14574" 1991-11-25 1991 11 25 -9 -13 -11
"14575" 1991-11-26 1991 11 26 -9 -11 -10
"14576" 1991-11-27 1991 11 27 -7 -11 -9
"14577" 1991-11-28 1991 11 28 -8 -15 -11.5
"14578" 1991-11-29 1991 11 29 -14 -25 -19.5
"14579" 1991-11-30 1991 11 30 -19 -25 -22
"14580" 1991-12-01 1991 12 1 -16 -23 -19.5
"14581" 1991-12-02 1991 12 2 -20 -23 -21.5
"14582" 1991-12-03 1991 12 3 -10 -22 -16
"14583" 1991-12-04 1991 12 4 -7 -11 -9
"14584" 1991-12-05 1991 12 5 -5 -12 -8.5
"14585" 1991-12-06 1991 12 6 -2 -8 -5
"14586" 1991-12-07 1991 12 7 -2 -12 -7
"14587" 1991-12-08 1991 12 8 -11 -15 -13
"14588" 1991-12-09 1991 12 9 -5 -15 -10
"14589" 1991-12-10 1991 12 10 -8 -12 -10
"14590" 1991-12-11 1991 12 11 -6 -12 -9
"14591" 1991-12-12 1991 12 12 -11 -18 -14.5
"14592" 1991-12-13 1991 12 13 -14 -22 -18
"14593" 1991-12-14 1991 12 14 -13 -20 -16.5
"14594" 1991-12-15 1991 12 15 -7 -14 -10.5
"14595" 1991-12-16 1991 12 16 -6 -10 -8
"14596" 1991-12-17 1991 12 17 -3 -10 -6.5
"14597" 1991-12-18 1991 12 18 -4 -11 -7.5
"14598" 1991-12-19 1991 12 19 -8 -13 -10.5
"14599" 1991-12-20 1991 12 20 -8 -14 -11
"14600" 1991-12-21 1991 12 21 -3 -9 -6
"14601" 1991-12-22 1991 12 22 -5 -14 -9.5
"14602" 1991-12-23 1991 12 23 -9 -14 -11.5
"14603" 1991-12-24 1991 12 24 -4 -12 -8
"14604" 1991-12-25 1991 12 25 -5 -14 -9.5
"14605" 1991-12-26 1991 12 26 -7 -15 -11
"14606" 1991-12-27 1991 12 27 -9 -14 -11.5
"14607" 1991-12-28 1991 12 28 -8 -14 -11
"14608" 1991-12-29 1991 12 29 -11 -15 -13
"14609" 1991-12-30 1991 12 30 -8 -16 -12
"14610" 1991-12-31 1991 12 31 -13 -20 -16.5
"14611" 1992-01-01 1992 1 1 -11 -20 -15.5
"14612" 1992-01-02 1992 1 2 -7 -15 -11
"14613" 1992-01-03 1992 1 3 -4 -9 -6.5
"14614" 1992-01-04 1992 1 4 -9 -15 -12
"14615" 1992-01-05 1992 1 5 -5 -15 -10
"14616" 1992-01-06 1992 1 6 -3 -14 -8.5
"14617" 1992-01-07 1992 1 7 -14 -19 -16.5
"14618" 1992-01-08 1992 1 8 -16 -19 -17.5
"14619" 1992-01-09 1992 1 9 -9 -20 -14.5
"14620" 1992-01-10 1992 1 10 -5 -11 -8
"14621" 1992-01-11 1992 1 11 -2 -17 -9.5
"14622" 1992-01-12 1992 1 12 -17 -24 -20.5
"14623" 1992-01-13 1992 1 13 -18.51721585 -24 -21.25860792
"14624" 1992-01-14 1992 1 14 -18.89069644 -23.19058537 -21.04064091
"14625" 1992-01-15 1992 1 15 -14.15911555 -27.92216627 -21.04064091
"14626" 1992-01-16 1992 1 16 -9.434157735 -14.91694189 -12.17554981
"14627" 1992-01-17 1992 1 17 -12.01221025 -19.86078485 -15.93649755
"14628" 1992-01-18 1992 1 18 -12.69246834 -21.32963976 -17.01105405
"14629" 1992-01-19 1992 1 19 -8.502581079 -14.77396205 -11.63827156
"14630" 1992-01-20 1992 1 20 -0.906987989 -12.69854667 -6.80276733
"14631" 1992-01-21 1992 1 21 -6 -14 -10
"14632" 1992-01-22 1992 1 22 -12 -22 -17
"14633" 1992-01-23 1992 1 23 -13 -22 -17.5
"14634" 1992-01-24 1992 1 24 -8 -13 -10.5
"14635" 1992-01-25 1992 1 25 -3 -12 -7.5
"14636" 1992-01-26 1992 1 26 -4 -10 -7
"14637" 1992-01-27 1992 1 27 -8 -12 -10
"14638" 1992-01-28 1992 1 28 -2 -10 -6
"14639" 1992-01-29 1992 1 29 -1 -10 -5.5
"14640" 1992-01-30 1992 1 30 -4 -8 -6
"14641" 1992-01-31 1992 1 31 2 -6 -2
"14642" 1992-02-01 1992 2 1 3 -6 -1.5
"14643" 1992-02-02 1992 2 2 -2 -13 -7.5
"14644" 1992-02-03 1992 2 3 -13 -19 -16
"14645" 1992-02-04 1992 2 4 -13 -20 -16.5
"14646" 1992-02-05 1992 2 5 -13 -20 -16.5
"14647" 1992-02-06 1992 2 6 -4 -15 -9.5
"14648" 1992-02-07 1992 2 7 -5 -12 -8.5
"14649" 1992-02-08 1992 2 8 -10 -13 -11.5
"14650" 1992-02-09 1992 2 9 -11 -14 -12.5
"14651" 1992-02-10 1992 2 10 -10 -13 -11.5
"14652" 1992-02-11 1992 2 11 -11 -13 -12
"14653" 1992-02-12 1992 2 12 -11 -13 -12
"14654" 1992-02-13 1992 2 13 -6 -13 -9.5
"14655" 1992-02-14 1992 2 14 -10 -15 -12.5
"14656" 1992-02-15 1992 2 15 -11 -16 -13.5
"14657" 1992-02-16 1992 2 16 -8 -17 -12.5
"14658" 1992-02-17 1992 2 17 -18 -20 -19
"14659" 1992-02-18 1992 2 18 -16 -21 -18.5
"14660" 1992-02-19 1992 2 19 -9 -19 -14
"14661" 1992-02-20 1992 2 20 -7 -11 -9
"14662" 1992-02-21 1992 2 21 -7 -12 -9.5
"14663" 1992-02-22 1992 2 22 -6 -13 -9.5
"14664" 1992-02-23 1992 2 23 -9 -19 -14
"14665" 1992-02-24 1992 2 24 -10 -18 -14
"14666" 1992-02-25 1992 2 25 -9 -17 -13
"14667" 1992-02-26 1992 2 26 -6 -14 -10
"14668" 1992-02-27 1992 2 27 -6 -11 -8.5
"14669" 1992-02-28 1992 2 28 -3 -9 -6
"14670" 1992-02-29 1992 2 29 -4 -8 -6
"14671" 1992-03-01 1992 3 1 -2 -8 -5
"14672" 1992-03-02 1992 3 2 -2 -8 -5
"14673" 1992-03-03 1992 3 3 -4 -8 -6
"14674" 1992-03-04 1992 3 4 -8 -12 -10
"14675" 1992-03-05 1992 3 5 -10 -14 -12
"14676" 1992-03-06 1992 3 6 -9 -12 -10.5
"14677" 1992-03-07 1992 3 7 -3 -10 -6.5
"14678" 1992-03-08 1992 3 8 -4 -17 -10.5
"14679" 1992-03-09 1992 3 9 -11.6731597 -17.54830124 -14.61073047
"14680" 1992-03-10 1992 3 10 -11.6721864 -15.53147615 -13.60183127
"14681" 1992-03-11 1992 3 11 -9.150668384 -14.52184697 -11.83625768
"14682" 1992-03-12 1992 3 12 -7.132383334 -11.49563604 -9.314009685
"14683" 1992-03-13 1992 3 13 -6 -11 -8.5
"14684" 1992-03-14 1992 3 14 -5 -9 -7
"14685" 1992-03-15 1992 3 15 -3 -8 -5.5
"14686" 1992-03-16 1992 3 16 -1 -9 -5
"14687" 1992-03-17 1992 3 17 -3 -10 -6.5
"14688" 1992-03-18 1992 3 18 -11 -14 -12.5
"14689" 1992-03-19 1992 3 19 -11 -15 -13
"14690" 1992-03-20 1992 3 20 -10 -16 -13
"14691" 1992-03-21 1992 3 21 -9 -17 -13
"14692" 1992-03-22 1992 3 22 -10 -15 -12.5
"14693" 1992-03-23 1992 3 23 -6 -12 -9
"14694" 1992-03-24 1992 3 24 -8 -12 -10
"14695" 1992-03-25 1992 3 25 -9 -13 -11
"14696" 1992-03-26 1992 3 26 -2 -11 -6.5
"14697" 1992-03-27 1992 3 27 -2 -8 -5
"14698" 1992-03-28 1992 3 28 -6 -12 -9
"14699" 1992-03-29 1992 3 29 -4 -13 -8.5
"14700" 1992-03-30 1992 3 30 -3 -10 -6.5
"14701" 1992-03-31 1992 3 31 -4 -15.12063283 -9.560316414
"14702" 1992-04-01 1992 4 1 -5.451575049 -16.57220788 -11.01189146
"14703" 1992-04-02 1992 4 2 -5.510581991 -11.3840164 -8.447299196
"14704" 1992-04-03 1992 4 3 -2 -9.972313777 -5.986156889
"14705" 1992-04-04 1992 4 4 2 -5 -1.5
"14706" 1992-04-05 1992 4 5 0 -6 -3
"14707" 1992-04-06 1992 4 6 -2 -9 -5.5
"14708" 1992-04-07 1992 4 7 -3 -12 -7.5
"14709" 1992-04-08 1992 4 8 -2 -7 -4.5
"14710" 1992-04-09 1992 4 9 1 -6 -2.5
"14711" 1992-04-10 1992 4 10 1 -4 -1.5
"14712" 1992-04-11 1992 4 11 -1 -5 -3
"14713" 1992-04-12 1992 4 12 5 -2 1.5
"14714" 1992-04-13 1992 4 13 6 -1 2.5
"14715" 1992-04-14 1992 4 14 1 -5 -2
"14716" 1992-04-15 1992 4 15 2 -6 -2
"14717" 1992-04-16 1992 4 16 -3 -7 -5
"14718" 1992-04-17 1992 4 17 -1 -11 -6
"14719" 1992-04-18 1992 4 18 -11 -14 -12.5
"14720" 1992-04-19 1992 4 19 -10 -14 -12
"14721" 1992-04-20 1992 4 20 -9 -13 -11
"14722" 1992-04-21 1992 4 21 -2 -11 -6.5
"14723" 1992-04-22 1992 4 22 -2 -7 -4.5
"14724" 1992-04-23 1992 4 23 -7 -10 -8.5
"14725" 1992-04-24 1992 4 24 -2 -10 -6
"14726" 1992-04-25 1992 4 25 2 -7 -2.5
"14727" 1992-04-26 1992 4 26 5 -6 -0.5
"14728" 1992-04-27 1992 4 27 7 1 4
"14729" 1992-04-28 1992 4 28 8 -1 3.5
"14730" 1992-04-29 1992 4 29 9 1 5
"14731" 1992-04-30 1992 4 30 10 3 6.5
"14732" 1992-05-01 1992 5 1 8 -4 2
"14733" 1992-05-02 1992 5 2 1 -5 -2
"14734" 1992-05-03 1992 5 3 5 -5 0
"14735" 1992-05-04 1992 5 4 6 -5 0.5
"14736" 1992-05-05 1992 5 5 5 -2 1.5
"14737" 1992-05-06 1992 5 6 10 0 5
"14738" 1992-05-07 1992 5 7 8 -1 3.5
"14739" 1992-05-08 1992 5 8 8 -1 3.5
"14740" 1992-05-09 1992 5 9 6 -7 -0.5
"14741" 1992-05-10 1992 5 10 -3 -10 -6.5
"14742" 1992-05-11 1992 5 11 4 -6 -1
"14743" 1992-05-12 1992 5 12 3 -3 0
"14744" 1992-05-13 1992 5 13 5 -3 1
"14745" 1992-05-14 1992 5 14 5 -3 1
"14746" 1992-05-15 1992 5 15 9 0 4.5
"14747" 1992-05-16 1992 5 16 6 -2 2
"14748" 1992-05-17 1992 5 17 11 -1 5
"14749" 1992-05-18 1992 5 18 12 2 7
"14750" 1992-05-19 1992 5 19 9 3 6
"14751" 1992-05-20 1992 5 20 10 1 5.5
"14752" 1992-05-21 1992 5 21 4 -1 1.5
"14753" 1992-05-22 1992 5 22 3 -2 0.5
"14754" 1992-05-23 1992 5 23 8 -2 3
"14755" 1992-05-24 1992 5 24 7 -1 3
"14756" 1992-05-25 1992 5 25 5 -3 1
"14757" 1992-05-26 1992 5 26 6 -2 2
"14758" 1992-05-27 1992 5 27 -1 -3 -2
"14759" 1992-05-28 1992 5 28 0 -5 -2.5
"14760" 1992-05-29 1992 5 29 1 -5 -2
"14761" 1992-05-30 1992 5 30 2 -3 -0.5
"14762" 1992-05-31 1992 5 31 -1 -7 -4
"14763" 1992-06-01 1992 6 1 0 -7 -3.5
"14764" 1992-06-02 1992 6 2 6 -5 0.5
"14765" 1992-06-03 1992 6 3 6 0 3
"14766" 1992-06-04 1992 6 4 6 0 3
"14767" 1992-06-05 1992 6 5 5 -2 1.5
"14768" 1992-06-06 1992 6 6 6 -4 1
"14769" 1992-06-07 1992 6 7 6 -2 2
"14770" 1992-06-08 1992 6 8 10 -3 3.5
"14771" 1992-06-09 1992 6 9 7 0 3.5
"14772" 1992-06-10 1992 6 10 11 2 6.5
"14773" 1992-06-11 1992 6 11 11 2 6.5
"14774" 1992-06-12 1992 6 12 12 4 8
"14775" 1992-06-13 1992 6 13 12 1 6.5
"14776" 1992-06-14 1992 6 14 8 2 5
"14777" 1992-06-15 1992 6 15 7 -1 3
"14778" 1992-06-16 1992 6 16 4 -3 0.5
"14779" 1992-06-17 1992 6 17 8 -3 2.5
"14780" 1992-06-18 1992 6 18 11 3 7
"14781" 1992-06-19 1992 6 19 13 3 8
"14782" 1992-06-20 1992 6 20 13 2 7.5
"14783" 1992-06-21 1992 6 21 12 3 7.5
"14784" 1992-06-22 1992 6 22 13 5 9
"14785" 1992-06-23 1992 6 23 14 7 10.5
"14786" 1992-06-24 1992 6 24 14 3 8.5
"14787" 1992-06-25 1992 6 25 7 0 3.5
"14788" 1992-06-26 1992 6 26 8 0 4
"14789" 1992-06-27 1992 6 27 5 -1 2
"14790" 1992-06-28 1992 6 28 8 1 4.5
"14791" 1992-06-29 1992 6 29 11 2 6.5
"14792" 1992-06-30 1992 6 30 12 4 8
"14793" 1992-07-01 1992 7 1 7 0 3.5
"14794" 1992-07-02 1992 7 2 0 -4 -2
"14795" 1992-07-03 1992 7 3 9 -1 4
"14796" 1992-07-04 1992 7 4 14 5 9.5
"14797" 1992-07-05 1992 7 5 14 7 10.5
"14798" 1992-07-06 1992 7 6 15 8 11.5
"14799" 1992-07-07 1992 7 7 11 1 6
"14800" 1992-07-08 1992 7 8 7 -1 3
"14801" 1992-07-09 1992 7 9 7 0 3.5
"14802" 1992-07-10 1992 7 10 11 0 5.5
"14803" 1992-07-11 1992 7 11 12 2 7
"14804" 1992-07-12 1992 7 12 6 0 3
"14805" 1992-07-13 1992 7 13 6 -2 2
"14806" 1992-07-14 1992 7 14 8 1 4.5
"14807" 1992-07-15 1992 7 15 9 1 5
"14808" 1992-07-16 1992 7 16 8 1 4.5
"14809" 1992-07-17 1992 7 17 8 -1 3.5
"14810" 1992-07-18 1992 7 18 13 2 7.5
"14811" 1992-07-19 1992 7 19 12 0 6
"14812" 1992-07-20 1992 7 20 11 1 6
"14813" 1992-07-21 1992 7 21 12 2 7
"14814" 1992-07-22 1992 7 22 12 3 7.5
"14815" 1992-07-23 1992 7 23 12 6 9
"14816" 1992-07-24 1992 7 24 12 3 7.5
"14817" 1992-07-25 1992 7 25 8 3 5.5
"14818" 1992-07-26 1992 7 26 10 2 6
"14819" 1992-07-27 1992 7 27 12 5 8.5
"14820" 1992-07-28 1992 7 28 13 6 9.5
"14821" 1992-07-29 1992 7 29 9 2 5.5
"14822" 1992-07-30 1992 7 30 12 1 6.5
"14823" 1992-07-31 1992 7 31 13 2 7.5
"14824" 1992-08-01 1992 8 1 13 4 8.5
"14825" 1992-08-02 1992 8 2 13 4 8.5
"14826" 1992-08-03 1992 8 3 12 2 7
"14827" 1992-08-04 1992 8 4 12 2 7
"14828" 1992-08-05 1992 8 5 13 5 9
"14829" 1992-08-06 1992 8 6 7 2 4.5
"14830" 1992-08-07 1992 8 7 14 1 7.5
"14831" 1992-08-08 1992 8 8 13 6 9.5
"14832" 1992-08-09 1992 8 9 14 6 10
"14833" 1992-08-10 1992 8 10 12 3 7.5
"14834" 1992-08-11 1992 8 11 11 3 7
"14835" 1992-08-12 1992 8 12 11 3 7
"14836" 1992-08-13 1992 8 13 11 3 7
"14837" 1992-08-14 1992 8 14 12 3 7.5
"14838" 1992-08-15 1992 8 15 12 6 9
"14839" 1992-08-16 1992 8 16 9 4 6.5
"14840" 1992-08-17 1992 8 17 8 1 4.5
"14841" 1992-08-18 1992 8 18 8 1 4.5
"14842" 1992-08-19 1992 8 19 14 5 9.5
"14843" 1992-08-20 1992 8 20 14 5 9.5
"14844" 1992-08-21 1992 8 21 14 5 9.5
"14845" 1992-08-22 1992 8 22 12 4 8
"14846" 1992-08-23 1992 8 23 7 0 3.5
"14847" 1992-08-24 1992 8 24 1 -2 -0.5
"14848" 1992-08-25 1992 8 25 4 -3 0.5
"14849" 1992-08-26 1992 8 26 0 -5 -2.5
"14850" 1992-08-27 1992 8 27 5 -3 1
"14851" 1992-08-28 1992 8 28 9 0 4.5
"14852" 1992-08-29 1992 8 29 9 3 6
"14853" 1992-08-30 1992 8 30 10 0 5
"14854" 1992-08-31 1992 8 31 6 -1 2.5
"14855" 1992-09-01 1992 9 1 -1 -3 -2
"14856" 1992-09-02 1992 9 2 4 -3 0.5
"14857" 1992-09-03 1992 9 3 8 1 4.5
"14858" 1992-09-04 1992 9 4 12 -4 4
"14859" 1992-09-05 1992 9 5 4 -5 -0.5
"14860" 1992-09-06 1992 9 6 8 -1 3.5
"14861" 1992-09-07 1992 9 7 6 -1 2.5
"14862" 1992-09-08 1992 9 8 10 1 5.5
"14863" 1992-09-09 1992 9 9 10 1 5.5
"14864" 1992-09-10 1992 9 10 13 0 6.5
"14865" 1992-09-11 1992 9 11 15 7 11
"14866" 1992-09-12 1992 9 12 12 2 7
"14867" 1992-09-13 1992 9 13 12 1 6.5
"14868" 1992-09-14 1992 9 14 13 3 8
"14869" 1992-09-15 1992 9 15 11 4 7.5
"14870" 1992-09-16 1992 9 16 10 2 6
"14871" 1992-09-17 1992 9 17 10 1 5.5
"14872" 1992-09-18 1992 9 18 8 1 4.5
"14873" 1992-09-19 1992 9 19 8 1 4.5
"14874" 1992-09-20 1992 9 20 6 0 3
"14875" 1992-09-21 1992 9 21 7 -1 3
"14876" 1992-09-22 1992 9 22 12 1 6.5
"14877" 1992-09-23 1992 9 23 13 5 9
"14878" 1992-09-24 1992 9 24 12 5 8.5
"14879" 1992-09-25 1992 9 25 6 -8 -1
"14880" 1992-09-26 1992 9 26 1 -9 -4
"14881" 1992-09-27 1992 9 27 7 -3 2
"14882" 1992-09-28 1992 9 28 11 -3 4
"14883" 1992-09-29 1992 9 29 11 3 7
"14884" 1992-09-30 1992 9 30 14 3 8.5
"14885" 1992-10-01 1992 10 1 14 4 9
"14886" 1992-10-02 1992 10 2 14 4 9
"14887" 1992-10-03 1992 10 3 12 4 8
"14888" 1992-10-04 1992 10 4 10 0 5
"14889" 1992-10-05 1992 10 5 4 -3 0.5
"14890" 1992-10-06 1992 10 6 6 -7 -0.5
"14891" 1992-10-07 1992 10 7 -7 -15 -11
"14892" 1992-10-08 1992 10 8 -5 -14 -9.5
"14893" 1992-10-09 1992 10 9 -4 -6 -5
"14894" 1992-10-10 1992 10 10 2 -7 -2.5
"14895" 1992-10-11 1992 10 11 6 -2 2
"14896" 1992-10-12 1992 10 12 7 0 3.5
"14897" 1992-10-13 1992 10 13 9 1 5
"14898" 1992-10-14 1992 10 14 6 0 3
"14899" 1992-10-15 1992 10 15 1 -4 -1.5
"14900" 1992-10-16 1992 10 16 -3 -5 -4
"14901" 1992-10-17 1992 10 17 2 -4 -1
"14902" 1992-10-18 1992 10 18 4 -3 0.5
"14903" 1992-10-19 1992 10 19 4 -2 1
"14904" 1992-10-20 1992 10 20 7 0 3.5
"14905" 1992-10-21 1992 10 21 9 0 4.5
"14906" 1992-10-22 1992 10 22 5 0 2.5
"14907" 1992-10-23 1992 10 23 8 0 4
"14908" 1992-10-24 1992 10 24 10 1 5.5
"14909" 1992-10-25 1992 10 25 6 -4 1
"14910" 1992-10-26 1992 10 26 -3 -4 -3.5
"14911" 1992-10-27 1992 10 27 3 -3 0
"14912" 1992-10-28 1992 10 28 -2 -4 -3
"14913" 1992-10-29 1992 10 29 -4 -6 -5
"14914" 1992-10-30 1992 10 30 -2 -5 -3.5
"14915" 1992-10-31 1992 10 31 -3 -12 -7.5
"14916" 1992-11-01 1992 11 1 -8.628342024 -13.85650629 -11.24242416
"14917" 1992-11-02 1992 11 2 -8.589981538 -16.53420465 -12.56209309
"14918" 1992-11-03 1992 11 3 -16.57704402 -19.63236121 -18.10470262
"14919" 1992-11-04 1992 11 4 -17.12025579 -19.08914945 -18.10470262
"14920" 1992-11-05 1992 11 5 -13.93003405 -17.52856302 -15.72929854
"14921" 1992-11-06 1992 11 6 -12.34643133 -15.94496029 -14.14569581
