site,yr,date,plotid,clean_code2,hits
sdl,2005,2005-07-28,54,CASC12,33
sdl,2005,2005-07-28,54,DECE,13
sdl,2005,2005-07-28,54,ERSI3,2
sdl,2005,2005-07-28,54,GERO2,8
sdl,2005,2005-07-28,54,POAL2,0.25
sdl,2005,2005-07-28,54,POBI6,0.25
sdl,2005,2005-07-28,54,RHIN11,2
sdl,2005,2005-07-28,54,TRPAP,18
sdl,2005,2005-07-28,55,2GRAM,1
sdl,2005,2005-07-28,55,2LTR,16
sdl,2005,2005-07-28,55,ALGE,3
sdl,2005,2005-07-28,55,ARSC,5
sdl,2005,2005-07-28,55,CAOC4,0.25
sdl,2005,2005-07-28,55,CASC12,0.25
sdl,2005,2005-07-28,55,DECE,8
sdl,2005,2005-07-28,55,ERSI3,3
sdl,2005,2005-07-28,55,GERO2,3
sdl,2005,2005-07-28,55,ORALA,5
sdl,2005,2005-07-28,55,POAL2,5
sdl,2005,2005-07-28,55,POBI6,1
sdl,2005,2005-07-28,55,PODI2,1
sdl,2005,2005-07-28,55,STLO2,3
sdl,2005,2005-07-28,55,TRPAP,7
sdl,2005,2005-07-28,56,2LTR,12
sdl,2005,2005-07-28,56,ALGE,5
sdl,2005,2005-07-28,56,ARSC,15
sdl,2005,2005-07-28,56,ERSI3,9
sdl,2005,2005-07-28,56,GERO2,7
sdl,2005,2005-07-28,56,NOFEG,0.25
sdl,2005,2005-07-28,56,ORALA,1
sdl,2005,2005-07-28,56,POBI6,2
sdl,2005,2005-07-28,56,POVI3,2
sdl,2005,2005-07-28,56,STLO2,8
sdl,2005,2005-07-28,57,2LTR,9
sdl,2005,2005-07-28,57,ARSC,1
sdl,2005,2005-07-28,57,CAREX,28
sdl,2005,2005-07-28,57,DECE,10
sdl,2005,2005-07-28,57,GERO2,10
sdl,2005,2005-07-28,57,LEPY2,0.25
sdl,2005,2005-07-28,57,MELA3,0.25
sdl,2005,2005-07-28,57,ORALA,0.25
sdl,2005,2005-07-28,57,POBI6,1
sdl,2005,2005-07-28,57,TRPAP,5
sdl,2005,2005-07-28,58,2GRAM,4
sdl,2005,2005-07-28,58,2LTR,18
sdl,2005,2005-07-28,58,ARSC,0.25
sdl,2005,2005-07-28,58,CASC12,22
sdl,2005,2005-07-28,58,DECE,0.25
sdl,2005,2005-07-28,58,ERSI3,0.25
sdl,2005,2005-07-28,58,GERO2,8
sdl,2005,2005-07-28,58,ORALA,0.25
sdl,2005,2005-07-28,58,POBI6,0.25
sdl,2005,2005-07-28,58,POVI3,0.25
sdl,2005,2005-07-28,58,TRPAP,5
sdl,2005,2005-07-28,59,2LTR,2
sdl,2005,2005-07-28,59,ALGE,2
sdl,2005,2005-07-28,59,ARSC,20
sdl,2005,2005-07-28,59,CAREX,1
sdl,2005,2005-07-28,59,DECE,0.25
sdl,2005,2005-07-28,59,ERSI3,6
sdl,2005,2005-07-28,59,FESTU,1
sdl,2005,2005-07-28,59,GERO2,18
sdl,2005,2005-07-28,59,ORALA,1
sdl,2005,2005-07-28,59,POA,1
sdl,2005,2005-07-28,59,POAL2,2
sdl,2005,2005-07-28,59,POBI6,3
sdl,2005,2005-07-28,59,POGL,1
sdl,2005,2005-07-28,59,POVI3,1
sdl,2005,2005-07-28,59,RHIN11,0.25
sdl,2005,2005-07-28,59,STLO2,13
sdl,2005,2005-07-28,59,TRSP2,2
sdl,2005,2005-07-28,60,2GRAM,1
sdl,2005,2005-07-28,60,2LTR,21
sdl,2005,2005-07-28,60,ALGE,1
sdl,2005,2005-07-28,60,ARSC,2
sdl,2005,2005-07-28,60,CAOC4,0.25
sdl,2005,2005-07-28,60,ERSI3,2
sdl,2005,2005-07-28,60,FESTU,3
sdl,2005,2005-07-28,60,GERO2,13
sdl,2005,2005-07-28,60,ORALA,1
sdl,2005,2005-07-28,60,POGL,2
sdl,2005,2005-07-28,60,STLO2,4
sdl,2005,2005-07-28,60,TRPAP,3
sdl,2005,2005-07-28,60,TRSP2,4
sdl,2005,2005-07-28,61,2LTR,11
sdl,2005,2005-07-28,61,ALGE,5
sdl,2005,2005-07-28,61,ARSC,2
sdl,2005,2005-07-28,61,CASC12,0.25
sdl,2005,2005-07-28,61,DECE,1
sdl,2005,2005-07-28,61,ERSI3,2
sdl,2005,2005-07-28,61,GERO2,28
sdl,2005,2005-07-28,61,POBI6,0.25
sdl,2005,2005-07-28,61,PODI2,1
sdl,2005,2005-07-28,61,POVI3,5
sdl,2005,2005-07-28,61,RHIN11,0.25
sdl,2005,2005-07-28,61,TRPAP,12
sdl,2005,2005-07-28,62,2GRAM,4
sdl,2005,2005-07-28,62,2LTR,4
sdl,2005,2005-07-28,62,ARSC,1
sdl,2005,2005-07-28,62,CAOC4,1
sdl,2005,2005-07-28,62,DECE,19
sdl,2005,2005-07-28,62,ERSI3,1
sdl,2005,2005-07-28,62,GERO2,23
sdl,2005,2005-07-28,62,NOFEG,1
sdl,2005,2005-07-28,62,POBI6,0.25
sdl,2005,2005-07-28,62,POVI3,3
sdl,2005,2005-07-28,62,TRPAP,4
sdl,2005,2005-07-28,62,TRSP2,3
sdl,2005,2005-07-28,63,2BARE,4
sdl,2005,2005-07-28,63,2GRAM,11
sdl,2005,2005-07-28,63,2LTR,2
sdl,2005,2005-07-28,63,ALGE,1
sdl,2005,2005-07-28,63,ARSC,7
sdl,2005,2005-07-28,63,CAOC4,0.25
sdl,2005,2005-07-28,63,DECE,25
sdl,2005,2005-07-28,63,ERSI3,2
sdl,2005,2005-07-28,63,FESTU,1
sdl,2005,2005-07-28,63,GERO2,12
sdl,2005,2005-07-28,63,ORALA,2
sdl,2005,2005-07-28,63,POAL2,0.25
sdl,2005,2005-07-28,63,POBI6,1
sdl,2005,2005-07-28,63,POVI3,2
sdl,2005,2005-07-28,63,TRPAP,15
sdl,2005,2005-07-28,64,2LTR,21
sdl,2005,2005-07-28,64,ALGE,2
sdl,2005,2005-07-28,64,ARSC,2
sdl,2005,2005-07-28,64,CAOC4,0.25
sdl,2005,2005-07-28,64,ERSI3,1
sdl,2005,2005-07-28,64,GERO2,17
sdl,2005,2005-07-28,64,MELA3,1
sdl,2005,2005-07-28,64,MIOB2,1
sdl,2005,2005-07-28,64,NOFEG,4
sdl,2005,2005-07-28,64,POBI6,0.25
sdl,2005,2005-07-28,64,POGL,2
sdl,2005,2005-07-28,64,POVI3,0.25
sdl,2005,2005-07-28,64,STLO2,1
sdl,2005,2005-07-28,64,TRDA2,0.25
sdl,2005,2005-07-28,64,TRPAP,4
sdl,2005,2005-07-28,64,TRSP2,1
sdl,2005,2005-07-27,65,2BARE,3
sdl,2005,2005-07-27,65,2LTR,5
sdl,2005,2005-07-27,65,ALGE,1
sdl,2005,2005-07-27,65,ARSC,0.25
sdl,2005,2005-07-27,65,CAOC4,0.25
sdl,2005,2005-07-27,65,DECE,26
sdl,2005,2005-07-27,65,ERSI3,2
sdl,2005,2005-07-27,65,GERO2,20
sdl,2005,2005-07-27,65,POBI6,0.25
sdl,2005,2005-07-27,65,PODI2,1
sdl,2005,2005-07-27,65,POVI3,1
sdl,2005,2005-07-27,65,TRPAP,6
sdl,2005,2005-07-28,66,2GRAM,1
sdl,2005,2005-07-28,66,2LTR,12
sdl,2005,2005-07-28,66,ALGE,7
sdl,2005,2005-07-28,66,ARSC,0.25
sdl,2005,2005-07-28,66,CALE4,7
sdl,2005,2005-07-28,66,CASC12,6
sdl,2005,2005-07-28,66,FESTU,2
sdl,2005,2005-07-28,66,GERO2,11
sdl,2005,2005-07-28,66,NOFEG,0.25
sdl,2005,2005-07-28,66,POAL2,2
sdl,2005,2005-07-28,66,POBI6,2
sdl,2005,2005-07-28,66,POVI3,4
sdl,2005,2005-07-28,66,TRPAP,13
sdl,2005,2005-07-28,67,2LTR,3
sdl,2005,2005-07-28,67,ALGE,2
sdl,2005,2005-07-28,67,ARSC,7
sdl,2005,2005-07-28,67,CALE4,22
sdl,2005,2005-07-28,67,CASC12,5
sdl,2005,2005-07-28,67,DECE,11
sdl,2005,2005-07-28,67,GERO2,9
sdl,2005,2005-07-28,67,POBI6,1
sdl,2005,2005-07-28,67,POVI3,7
sdl,2005,2005-07-28,67,TRPAP,8
sdl,2005,2005-07-28,68,2BARE,7
sdl,2005,2005-07-28,68,2LTR,14
sdl,2005,2005-07-28,68,ALGE,9
sdl,2005,2005-07-28,68,ARSC,7
sdl,2005,2005-07-28,68,CAOC4,0.25
sdl,2005,2005-07-28,68,DECE,3
sdl,2005,2005-07-28,68,ERSI3,8
sdl,2005,2005-07-28,68,MIOB2,0.25
sdl,2005,2005-07-28,68,ORALA,4
sdl,2005,2005-07-28,68,POGL,1
sdl,2005,2005-07-28,68,POVI3,1
sdl,2005,2005-07-28,68,SARH2,0.25
sdl,2005,2005-07-28,68,SIACS2,0.25
sdl,2005,2005-07-28,68,STLO2,1
sdl,2005,2005-07-28,68,TRPAP,3
sdl,2005,2005-07-27,69,2LTR,2
sdl,2005,2005-07-27,69,ARSC,1
sdl,2005,2005-07-27,69,CAREX,46
sdl,2005,2005-07-27,69,DECE,10
sdl,2005,2005-07-27,69,ERSI3,0.25
sdl,2005,2005-07-27,69,GERO2,0.25
sdl,2005,2005-07-27,69,POAL2,8
sdl,2005,2005-07-27,69,POBI6,1
sdl,2005,2005-07-27,69,SANI8,0.25
sdl,2005,2005-07-27,69,TRPAP,9
sdl,2005,2005-07-27,70,2GRAM,2
sdl,2005,2005-07-27,70,2LTR,14
sdl,2005,2005-07-27,70,2MOSS,1
sdl,2005,2005-07-27,70,ALGE,1
sdl,2005,2005-07-27,70,CALE4,1
sdl,2005,2005-07-27,70,CAREX,5
sdl,2005,2005-07-27,70,DECE,3
sdl,2005,2005-07-27,70,GERO2,12
sdl,2005,2005-07-27,70,LEPY2,0.25
sdl,2005,2005-07-27,70,POA,1
sdl,2005,2005-07-27,70,POAL2,3
sdl,2005,2005-07-27,70,POVI3,1
sdl,2005,2005-07-27,70,SELA,0.25
sdl,2005,2005-07-27,70,TRPAP,16
sdl,2005,2005-07-28,71,2FORB,0.25
sdl,2005,2005-07-28,71,2GRAM,1
sdl,2005,2005-07-28,71,2LTR,7
sdl,2005,2005-07-28,71,ARSC,7
sdl,2005,2005-07-28,71,CASC12,13
sdl,2005,2005-07-28,71,DECE,10
sdl,2005,2005-07-28,71,GERO2,20
sdl,2005,2005-07-28,71,POAL2,0.25
sdl,2005,2005-07-28,71,SANI8,4
sdl,2005,2005-07-28,71,STLO2,3
sdl,2005,2005-07-28,71,TRPAP,6
sdl,2005,2005-07-28,72,2GRAM,2
sdl,2005,2005-07-28,72,2LTR,12
sdl,2005,2005-07-28,72,ALGE,1
sdl,2005,2005-07-28,72,CALE4,0.25
sdl,2005,2005-07-28,72,DECE,17
sdl,2005,2005-07-28,72,GERO2,22
sdl,2005,2005-07-28,72,POAL2,0.25
sdl,2005,2005-07-28,72,POVI3,0.25
sdl,2005,2005-07-28,72,RHIN11,0.25
sdl,2005,2005-07-28,72,TRPAP,4
sdl,2005,2005-07-27,73,2LTR,3
sdl,2005,2005-07-27,73,2RF,1
sdl,2005,2005-07-27,73,ARSC,1
sdl,2005,2005-07-27,73,CAREX,38
sdl,2005,2005-07-27,73,DECE,16
sdl,2005,2005-07-27,73,GERO2,15
sdl,2005,2005-07-27,73,POBI6,1
sdl,2005,2005-07-27,73,PODI2,0.25
sdl,2005,2005-07-27,73,POVI3,1
sdl,2005,2005-07-27,73,TRPAP,1
sdl,2005,2005-07-27,74,2GRAM,0.25
sdl,2005,2005-07-27,74,2LTR,11
sdl,2005,2005-07-27,74,ARSC,1
sdl,2005,2005-07-27,74,CAOC4,0.25
sdl,2005,2005-07-27,74,CASC12,24
sdl,2005,2005-07-27,74,DECE,5
sdl,2005,2005-07-27,74,ERSI3,3
sdl,2005,2005-07-27,74,GERO2,11
sdl,2005,2005-07-27,74,MELA3,1
sdl,2005,2005-07-27,74,POBI6,1
sdl,2005,2005-07-27,74,SANI8,0.25
sdl,2005,2005-07-27,74,TRPAP,5
sdl,2005,2005-07-27,75,2GRAM,8
sdl,2005,2005-07-27,75,2LTR,7
sdl,2005,2005-07-27,75,ARSC,8
sdl,2005,2005-07-27,75,CAOC4,0.25
sdl,2005,2005-07-27,75,CASC12,2
sdl,2005,2005-07-27,75,ERSI3,5
sdl,2005,2005-07-27,75,GERO2,29
sdl,2005,2005-07-27,75,MELA3,0.25
sdl,2005,2005-07-27,75,ORALA,9
sdl,2005,2005-07-27,75,POBI6,0.25
sdl,2005,2005-07-27,75,POVI3,1
sdl,2005,2005-07-28,76,2GRAM,1
sdl,2005,2005-07-28,76,2LTR,11
sdl,2005,2005-07-28,76,ARSC,0.25
sdl,2005,2005-07-28,76,CAREX,0.25
sdl,2005,2005-07-28,76,CASC12,12
sdl,2005,2005-07-28,76,DECE,14
sdl,2005,2005-07-28,76,GERO2,22
sdl,2005,2005-07-28,76,POBI6,1
sdl,2005,2005-07-28,76,TRPAP,1
sdl,2005,2005-07-27,77,2LTR,2
sdl,2005,2005-07-27,77,ALGE,1
sdl,2005,2005-07-27,77,ARSC,8
sdl,2005,2005-07-27,77,CAOC4,0.25
sdl,2005,2005-07-27,77,CAREX,6
sdl,2005,2005-07-27,77,DECE,9
sdl,2005,2005-07-27,77,ERSI3,3
sdl,2005,2005-07-27,77,GERO2,23
sdl,2005,2005-07-27,77,POA,2
sdl,2005,2005-07-27,77,POBI6,1
sdl,2005,2005-07-27,77,PODI2,1
sdl,2005,2005-07-27,77,SANI8,2
sdl,2005,2005-07-27,77,STLO2,3
sdl,2005,2005-07-27,77,TRPAP,14
sdl,2005,2005-07-27,78,2LTR,6
sdl,2005,2005-07-27,78,ARSC,3
sdl,2005,2005-07-27,78,CAOC4,0.25
sdl,2005,2005-07-27,78,CASC12,17
sdl,2005,2005-07-27,78,DECE,1
sdl,2005,2005-07-27,78,ERSI3,5
sdl,2005,2005-07-27,78,GERO2,20
sdl,2005,2005-07-27,78,POA,2
sdl,2005,2005-07-27,78,POAL2,2
sdl,2005,2005-07-27,78,POVI3,2
sdl,2005,2005-07-27,78,SELA,0.25
sdl,2005,2005-07-27,78,TRPAP,6
sdl,2005,2005-07-27,79,2LTR,3
sdl,2005,2005-07-27,79,ARSC,6
sdl,2005,2005-07-27,79,CAREX,10
sdl,2005,2005-07-27,79,DECE,17
sdl,2005,2005-07-27,79,ERSI3,2
sdl,2005,2005-07-27,79,GERO2,14
sdl,2005,2005-07-27,79,KOMY,1
sdl,2005,2005-07-27,79,POAL2,2
sdl,2005,2005-07-27,79,POBI6,0.25
sdl,2005,2005-07-27,79,POVI3,0.25
sdl,2005,2005-07-27,79,SANI8,6
sdl,2005,2005-07-27,79,TRPAP,19
sdl,2005,2005-07-28,80,2LTR,9
sdl,2005,2005-07-28,80,ALGE,2
sdl,2005,2005-07-28,80,ARSC,9
sdl,2005,2005-07-28,80,CAOC4,0.25
sdl,2005,2005-07-28,80,CASC12,0.25
sdl,2005,2005-07-28,80,DECE,13
sdl,2005,2005-07-28,80,ERSI3,9
sdl,2005,2005-07-28,80,GERO2,12
sdl,2005,2005-07-28,80,ORALA,10
sdl,2005,2005-07-28,80,POBI6,4
sdl,2005,2005-07-28,80,PODI2,4
sdl,2005,2005-07-28,80,STLO2,1
sdl,2012,NA,1,2LTR,6
sdl,2012,NA,1,ARSC,2
sdl,2012,NA,1,CARUD,20
sdl,2012,NA,1,CAUN2,0.25
sdl,2012,NA,1,DRAU,1
sdl,2012,NA,1,ERCA14,1
sdl,2012,NA,1,ERPI6,2
sdl,2012,NA,1,ERSI3,1
sdl,2012,NA,1,FEBR,2
sdl,2012,NA,1,GERO2,14
sdl,2012,NA,1,JUNCU,2
sdl,2012,NA,1,KOMY,41
sdl,2012,NA,1,LLSE,12
sdl,2012,NA,1,NOFEG,2
sdl,2012,NA,1,ORALA,6
sdl,2012,NA,1,PHPU5,3
sdl,2012,NA,1,POAL2,1
sdl,2012,NA,1,POBI6,2
sdl,2012,NA,1,POVI3,1
sdl,2012,NA,1,SEDES,5
sdl,2012,NA,1,TEGR3,3
sdl,2012,NA,1,TRDA2,37
sdl,2012,NA,1,VILA10,3
sdl,2012,NA,2,2LTR,16
sdl,2012,NA,2,ARFEF3,2
sdl,2012,NA,2,ARSC,0.25
sdl,2012,NA,2,CARUD,21
sdl,2012,NA,2,ERPI6,1
sdl,2012,NA,2,ERSI3,0.25
sdl,2012,NA,2,GERO2,23
sdl,2012,NA,2,HEMO3,3
sdl,2012,NA,2,KOMY,31
sdl,2012,NA,2,LLSE,10
sdl,2012,NA,2,MELA3,3
sdl,2012,NA,2,MIOB2,1
sdl,2012,NA,2,NOFEG,1
sdl,2012,NA,2,ORALA,11
sdl,2012,NA,2,PHPU5,2
sdl,2012,NA,2,POBI6,1
sdl,2012,NA,2,SEDES,0.25
sdl,2012,NA,2,SELA,1
sdl,2012,NA,2,TRDA2,38
sdl,2012,NA,3,2BARE,2
sdl,2012,NA,3,2LTR,17
sdl,2012,NA,3,2RF,3
sdl,2012,NA,3,ARFEF3,3
sdl,2012,NA,3,CARUD,9
sdl,2012,NA,3,CAUN2,2
sdl,2012,NA,3,CEARS2,3
sdl,2012,NA,3,DRAU,1
sdl,2012,NA,3,ERPI6,3
sdl,2012,NA,3,ERSI3,2
sdl,2012,NA,3,GERO2,17
sdl,2012,NA,3,KOMY,20
sdl,2012,NA,3,LLSE,6
sdl,2012,NA,3,MELA3,2
sdl,2012,NA,3,MIOB2,7
sdl,2012,NA,3,NOFEG,1
sdl,2012,NA,3,ORALA,12
sdl,2012,NA,3,PHPU5,1
sdl,2012,NA,3,POBI6,2
sdl,2012,NA,3,PODI2,1
sdl,2012,NA,3,POVI,7
sdl,2012,NA,3,SEDES,5
sdl,2012,NA,3,SELA,4
sdl,2012,NA,3,SOSIN,1
sdl,2012,NA,3,TEACC,3
sdl,2012,NA,3,TRDA2,2
sdl,2012,NA,3,TRSP2,6
sdl,2012,NA,4,2BARE,13
sdl,2012,NA,4,2LTR,9
sdl,2012,NA,4,2RF,4
sdl,2012,NA,4,ARFEF3,3
sdl,2012,NA,4,ARSC,4
sdl,2012,NA,4,CAOC4,1
sdl,2012,NA,4,CARUD,13
sdl,2012,NA,4,CEARS2,4
sdl,2012,NA,4,DAIN,1
sdl,2012,NA,4,DECE,1
sdl,2012,NA,4,ERCA14,1
sdl,2012,NA,4,ERNA,2
sdl,2012,NA,4,ERPI6,3
sdl,2012,NA,4,ERSI3,2
sdl,2012,NA,4,FEBR,10
sdl,2012,NA,4,GERO2,16
sdl,2012,NA,4,HEMO3,5
sdl,2012,NA,4,KOMY,16
sdl,2012,NA,4,LLSE,1
sdl,2012,NA,4,MELA3,1
sdl,2012,NA,4,ORALA,11
sdl,2012,NA,4,PHPU5,7
sdl,2012,NA,4,POAL2,3
sdl,2012,NA,4,TRDA2,19
sdl,2012,NA,4,VILA10,1
sdl,2012,NA,5,2LTR,25
sdl,2012,NA,5,ARFEF3,4
sdl,2012,NA,5,ARSC,9
sdl,2012,NA,5,CAPU,5
sdl,2012,NA,5,CARUD,4
sdl,2012,NA,5,CEARS2,0.25
sdl,2012,NA,5,DECE,9
sdl,2012,NA,5,FEBR,25
sdl,2012,NA,5,GERO2,12
sdl,2012,NA,5,KOMY,7
sdl,2012,NA,5,MIOB2,10
sdl,2012,NA,5,NOFEG,1
sdl,2012,NA,5,ORALA,4
sdl,2012,NA,5,POBI6,5
sdl,2012,NA,6,2BARE,2
sdl,2012,NA,6,2LTR,24
sdl,2012,NA,6,ARSC,5
sdl,2012,NA,6,CAPU,3
sdl,2012,NA,6,CARO2,1
sdl,2012,NA,6,CARUD,10
sdl,2012,NA,6,CEARS2,0.25
sdl,2012,NA,6,DAIN,2
sdl,2012,NA,6,DECE,3
sdl,2012,NA,6,DRAU,1
sdl,2012,NA,6,ERSI3,1
sdl,2012,NA,6,FEBR,11
sdl,2012,NA,6,GERO2,16
sdl,2012,NA,6,KOMY,18
sdl,2012,NA,6,LLSE,3
sdl,2012,NA,6,MIOB2,3
sdl,2012,NA,6,NOFEG,1
sdl,2012,NA,6,ORALA,2
sdl,2012,NA,6,POBI6,4
sdl,2012,NA,6,PODI2,0.25
sdl,2012,NA,6,SAGL,9
sdl,2012,NA,6,SIACS2,0.25
sdl,2012,NA,6,TEGR3,1
sdl,2012,NA,6,TRDA2,5
sdl,2012,NA,6,TRPAP,1
sdl,2012,NA,6,VILA10,0.25
sdl,2012,NA,7,2BARE,2
sdl,2012,NA,7,2LTR,28
sdl,2012,NA,7,ARFEF3,4
sdl,2012,NA,7,ARSC,0.25
sdl,2012,NA,7,CARO2,7
sdl,2012,NA,7,CARUD,5
sdl,2012,NA,7,DECE,32
sdl,2012,NA,7,ERSI3,0.25
sdl,2012,NA,7,FEBR,12
sdl,2012,NA,7,GERO2,6
sdl,2012,NA,7,KOMY,2
sdl,2012,NA,7,LLSE,3
sdl,2012,NA,7,MIOB2,6
sdl,2012,NA,7,NOFEG,0.25
sdl,2012,NA,7,ORALA,8
sdl,2012,NA,7,TRDA2,6
sdl,2012,NA,7,VILA10,0.25
sdl,2012,NA,8,2BARE,1
sdl,2012,NA,8,2LTR,8
sdl,2012,NA,8,ARFEF3,2
sdl,2012,NA,8,ARSC,7
sdl,2012,NA,8,CARO2,2
sdl,2012,NA,8,CARUD,16
sdl,2012,NA,8,DAIN,1
sdl,2012,NA,8,DECE,9
sdl,2012,NA,8,FEBR,28
sdl,2012,NA,8,GERO2,9
sdl,2012,NA,8,JUNCU,2
sdl,2012,NA,8,KOMY,10
sdl,2012,NA,8,LLSE,1
sdl,2012,NA,8,MIOB2,8
sdl,2012,NA,8,ORALA,6
sdl,2012,NA,8,POAL2,2
sdl,2012,NA,8,POBI6,3
sdl,2012,NA,8,SARH2,0.25
sdl,2012,NA,8,SEDES,2
sdl,2012,NA,8,TRSP2,1
sdl,2012,NA,9,2BARE,5
sdl,2012,NA,9,2LTR,11
sdl,2012,NA,9,ARSC,5
sdl,2012,NA,9,DECE,22
sdl,2012,NA,9,FEBR,6
sdl,2012,NA,9,GERO2,48
sdl,2012,NA,9,LLSE,1
sdl,2012,NA,9,MELA3,2
sdl,2012,NA,9,ORALA,12
sdl,2012,NA,10,2LTR,10
sdl,2012,NA,10,ARSC,6
sdl,2012,NA,10,CARO2,10
sdl,2012,NA,10,CEARS2,5
sdl,2012,NA,10,DAIN,2
sdl,2012,NA,10,DECE,15
sdl,2012,NA,10,ERNA,0.25
sdl,2012,NA,10,ERPI6,1
sdl,2012,NA,10,ERSI3,0.25
sdl,2012,NA,10,FEBR,11
sdl,2012,NA,10,GERO2,48
sdl,2012,NA,10,KOMY,1
sdl,2012,NA,10,MELA3,3
sdl,2012,NA,10,ORALA,18
sdl,2012,NA,10,POBI6,2
sdl,2012,NA,10,POVI,1
sdl,2012,NA,10,TRDA2,3
sdl,2012,NA,11,2BARE,2
sdl,2012,NA,11,2LTR,13
sdl,2012,NA,11,ARSC,45
sdl,2012,NA,11,CARO2,1
sdl,2012,NA,11,CEARS2,2
sdl,2012,NA,11,DECE,13
sdl,2012,NA,11,ERSI3,2
sdl,2012,NA,11,FEBR,10
sdl,2012,NA,11,GERO2,27
sdl,2012,NA,11,JUNCU,15
sdl,2012,NA,11,LLSE,2
sdl,2012,NA,11,ORALA,1
sdl,2012,NA,11,POBI6,7
sdl,2012,NA,11,SARH2,0.25
sdl,2012,NA,11,SOSIN,1
sdl,2012,NA,11,TRDA2,1
sdl,2012,NA,12,2BARE,5
sdl,2012,NA,12,2LTR,9
sdl,2012,NA,12,ARFEF3,3
sdl,2012,NA,12,ARSC,8
sdl,2012,NA,12,CAPU,8
sdl,2012,NA,12,CARUD,3
sdl,2012,NA,12,CEARS2,7
sdl,2012,NA,12,DECE,41
sdl,2012,NA,12,GERO2,20
sdl,2012,NA,12,HEMO3,13
sdl,2012,NA,12,KOMY,4
sdl,2012,NA,12,LLSE,5
sdl,2012,NA,12,MELA3,3
sdl,2012,NA,12,NOFEG,1
sdl,2012,NA,12,ORALA,30
sdl,2012,NA,12,POBI6,2
sdl,2012,NA,12,SELA,2
sdl,2012,NA,12,TRDA2,4
sdl,2012,NA,13,2BARE,2
sdl,2012,NA,13,2LTR,5
sdl,2012,NA,13,ARFEF3,2
sdl,2012,NA,13,ARSC,6
sdl,2012,NA,13,CAOC4,0.25
sdl,2012,NA,13,CAPU,3
sdl,2012,NA,13,CASC12,1
sdl,2012,NA,13,CEARS2,1
sdl,2012,NA,13,DECE,1
sdl,2012,NA,13,DRAU,2
sdl,2012,NA,13,ERSI3,4
sdl,2012,NA,13,GERO2,14
sdl,2012,NA,13,HEMO3,2
sdl,2012,NA,13,KOMY,62
sdl,2012,NA,13,LLSE,2
sdl,2012,NA,13,MELA3,2
sdl,2012,NA,13,MIOB2,0.25
sdl,2012,NA,13,NOFEG,2
sdl,2012,NA,13,ORALA,12
sdl,2012,NA,13,PHPU5,0.25
sdl,2012,NA,13,POBI6,3
sdl,2012,NA,13,SELA,1
sdl,2012,NA,13,TEACC,3
sdl,2012,NA,13,TRDA2,16
sdl,2012,NA,14,2BARE,1
sdl,2012,NA,14,2FORB,1
sdl,2012,NA,14,2LTR,11
sdl,2012,NA,14,ARSC,6
sdl,2012,NA,14,CARO2,1
sdl,2012,NA,14,CARUD,4
sdl,2012,NA,14,CEARS2,3
sdl,2012,NA,14,DAIN,0.25
sdl,2012,NA,14,DECE,11
sdl,2012,NA,14,DRAU,0.25
sdl,2012,NA,14,ERSI3,2
sdl,2012,NA,14,FEBR,4
sdl,2012,NA,14,GERO2,18
sdl,2012,NA,14,HEMO3,1
sdl,2012,NA,14,KOMY,22
sdl,2012,NA,14,LLSE,3
sdl,2012,NA,14,MIOB2,9
sdl,2012,NA,14,NOFEG,3
sdl,2012,NA,14,ORALA,5
sdl,2012,NA,14,PHPU5,0.25
sdl,2012,NA,14,POAL2,2
sdl,2012,NA,14,POARG,1
sdl,2012,NA,14,POBI6,0.25
sdl,2012,NA,14,SEDES,4
sdl,2012,NA,14,SELA,1
sdl,2012,NA,14,STLO2,0.25
sdl,2012,NA,14,TRDA2,30
sdl,2012,NA,15,2BARE,6
sdl,2012,NA,15,2LTR,23
sdl,2012,NA,15,ARFEF3,1
sdl,2012,NA,15,ARSC,4
sdl,2012,NA,15,CARUD,6
sdl,2012,NA,15,CEARS2,1
sdl,2012,NA,15,DRAU,4
sdl,2012,NA,15,ERPI6,3
sdl,2012,NA,15,FEBR,27
sdl,2012,NA,15,GERO2,8
sdl,2012,NA,15,HEMO3,3
sdl,2012,NA,15,KOMY,11
sdl,2012,NA,15,LLSE,2
sdl,2012,NA,15,MELA3,0.25
sdl,2012,NA,15,ORALA,17
sdl,2012,NA,15,PHPU5,4
sdl,2012,NA,15,POAL2,4
sdl,2012,NA,15,POBI6,5
sdl,2012,NA,15,SEDES,2
sdl,2012,NA,15,SELA,1
sdl,2012,NA,15,SIACS2,6
sdl,2012,NA,15,TRDA2,39
sdl,2012,NA,16,2BARE,4
sdl,2012,NA,16,2LICHN,11
sdl,2012,NA,16,2LTR,2
sdl,2012,NA,16,ARFEF3,1
sdl,2012,NA,16,ARSC,1
sdl,2012,NA,16,CAUN2,4
sdl,2012,NA,16,DECE,3
sdl,2012,NA,16,DRAU,2
sdl,2012,NA,16,FEBR,4
sdl,2012,NA,16,GERO2,7
sdl,2012,NA,16,KOMY,77
sdl,2012,NA,16,LLSE,1
sdl,2012,NA,16,MIOB2,2
sdl,2012,NA,16,NOFEG,1
sdl,2012,NA,16,ORALA,7
sdl,2012,NA,16,POBI6,3
sdl,2012,NA,16,POVI3,1
sdl,2012,NA,16,SARH2,0.25
sdl,2012,NA,16,SEDES,4
sdl,2012,NA,16,SELA,1
